asset,scheme,scheme_id,sample_index,date,pred_class_name,true_class_name,correct,row_index,row_name,row_type,mean_abs_shap,group,symbol
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,4,WMA,technical,0.003459135389130097,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,3,EMA,technical,0.003315505180944456,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,6,TripleEMA,technical,0.002986521248385543,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,11,ROC,technical,0.0028779177215255912,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,5,HMA,technical,0.0019066991913859964,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,9,MACD,technical,0.0011198018482900807,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,7,CCI,technical,0.06016386936607887,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,8,CMO,technical,0.04085668361876742,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,1,WilliamsR,technical,0.035235172987449916,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,14,PSI,technical,0.022970102104591206,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,0,RSI,technical,0.020306803350831616,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,12,CMFI,technical,0.017026818210069905,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,18,Purchasing Power of Peso,macro,0.016645933408064195,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,13,DMI,technical,0.015358747242134995,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,19,Reverse Repurchase Rate (RRP),macro,0.01483389444038039,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,15,Oil,macro,0.014676989777944982,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,6,TripleEMA,technical,0.00919687743371469,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,16,Gold,macro,0.008501425106078386,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,2,SMA,technical,0.006353824109828566,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,5,HMA,technical,0.005914834937721025,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,3,EMA,technical,0.005570447476929985,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,4,WMA,technical,0.004539994152582949,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,11,ROC,technical,0.0028480850625783203,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,17,Inflation Rate,macro,0.002829659092822112,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,10,PPO,technical,0.002209431744995527,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2674,2023-12-20,Buy,Buy,True,9,MACD,technical,0.001399870629347788,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,7,CCI,technical,0.03683692591957879,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,1,WilliamsR,technical,0.02905419107992202,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,12,CMFI,technical,0.015033714679884725,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,19,Reverse Repurchase Rate (RRP),macro,0.010173214494716375,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.009953732347639743,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,8,CMO,technical,0.007789656287059188,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,14,PSI,technical,0.006452145671937614,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,15,Oil,macro,0.00626787961809896,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,2,SMA,technical,0.0052835007747489724,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,6,TripleEMA,technical,0.00508573546030675,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,16,Gold,macro,0.004952739601139911,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,17,Inflation Rate,macro,0.004089802480302751,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,4,WMA,technical,0.0036962040758226067,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,3,EMA,technical,0.0035614923559478483,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,5,HMA,technical,0.0032542300017667004,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,13,DMI,technical,0.0028874774270207125,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,10,PPO,technical,0.002131385353277437,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,0,RSI,technical,0.0018853283334465231,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2695,2024-01-10,Hold,Hold,True,11,ROC,technical,0.0010534165819080954,Crypto,LTC
